"user_id","subscription_plan","subscription_date","plan_change_date","new_subscription_plan","last_active_date","city_tier","age_group"
"UIDJS01a6acd40a9","Premium","2024-02-12",\N,\N,\N,"Tier 2","35-44"
"UIDJS01a751ee1ec","VIP","2024-01-25","2024-05-25","Premium",\N,"Tier 1","35-44"
"UIDJS01a850c9d7f","VIP","2024-03-06",\N,\N,\N,"Tier 1","35-44"
"UIDJS01a88b7899e","VIP","2024-01-23",\N,\N,\N,"Tier 1","25-34"
"UIDJS01a8e946961","Free","2024-09-21",\N,\N,\N,"Tier 3","45+"
"UIDJS01aaf5f2bb6","Free","2024-03-31",\N,\N,\N,"Tier 2","25-34"
"UIDJS01abe0dfe38","Free","2024-09-11","2024-11-11","Premium",\N,"Tier 1","18-24"
"UIDJS01ae8c80812","VIP","2024-08-28",\N,\N,\N,"Tier 1","45+"
"UIDJS01b05ffda65","Premium","2024-07-28",\N,\N,\N,"Tier 1","18-24"
"UIDJS01b07e7d88e","Premium","2024-07-07",\N,\N,\N,"Tier 1","18-24"
"UIDJS01b1ea5e63e","Free","2024-02-27",\N,\N,\N,"Tier 3","18-24"
"UIDJS01b44c024b0","Premium","2024-03-06",\N,\N,\N,"Tier 1","25-34"
"UIDJS01b64eab2eb","Free","2024-10-14",\N,\N,\N,"Tier 3","35-44"
"UIDJS01b7f492e31","Free","2024-02-25",\N,\N,\N,"Tier 2","25-34"
"UIDJS01b9c3daf5f","Premium","2024-07-17",\N,\N,\N,"Tier 1","18-24"
"UIDJS01bb439a03f","VIP","2024-01-26",\N,\N,\N,"Tier 2","18-24"
"UIDJS01bb90a62c5","Premium","2024-04-15",\N,\N,\N,"Tier 2","25-34"
"UIDJS01bbfd56f45","VIP","2024-03-15","2024-04-15","Premium",\N,"Tier 2","35-44"
"UIDJS01bd6a5c062","VIP","2024-04-28",\N,\N,\N,"Tier 1","18-24"
"UIDJS01c04603c02","Premium","2024-06-20",\N,\N,\N,"Tier 1","25-34"
"UIDJS01c1f791014","VIP","2024-06-02","2024-11-02","Free",\N,"Tier 2","18-24"
"UIDJS01c4ced695d","VIP","2024-03-09",\N,\N,\N,"Tier 2","25-34"
"UIDJS01c51450490","Premium","2024-05-28",\N,\N,\N,"Tier 1","18-24"
"UIDJS01c60ee43e8","Premium","2024-02-15",\N,\N,\N,"Tier 2","25-34"
"UIDJS01c8aff341d","VIP","2024-05-11",\N,\N,\N,"Tier 1","45+"
"UIDJS01c9cff45b0","Free","2024-10-08",\N,\N,\N,"Tier 2","25-34"
"UIDJS01ca1a104c8","Premium","2024-11-13",\N,\N,\N,"Tier 1","18-24"
"UIDJS01cc74849e2","Free","2024-06-25",\N,\N,\N,"Tier 3","35-44"
"UIDJS01cde961c9b","VIP","2024-10-21",\N,\N,\N,"Tier 1","35-44"
"UIDJS01cf3485a7a","VIP","2024-04-23",\N,\N,"2024-06-11","Tier 2","45+"
"UIDJS01d0ea50b68","VIP","2024-05-02",\N,\N,\N,"Tier 2","45+"
"UIDJS01d25c2b316","VIP","2024-02-22",\N,\N,"2024-11-23","Tier 2","25-34"
"UIDJS01d26ffeeb4","VIP","2024-08-23",\N,\N,\N,"Tier 2","18-24"
"UIDJS01d2a670b24","Premium","2024-04-04",\N,\N,\N,"Tier 1","25-34"
"UIDJS01d2efa55bd","Premium","2024-04-20",\N,\N,\N,"Tier 1","25-34"
"UIDJS01d3a3c0adf","Premium","2024-06-09",\N,\N,\N,"Tier 1","45+"
"UIDJS01d61b37372","VIP","2024-10-20",\N,\N,"2024-11-13","Tier 2","25-34"
"UIDJS01d6410b9ac","Free","2024-07-26",\N,\N,\N,"Tier 2","35-44"
"UIDJS01d6c4cd874","VIP","2024-08-29",\N,\N,"2024-11-19","Tier 3","25-34"
"UIDJS01d836aab8e","Free","2024-08-14",\N,\N,\N,"Tier 1","18-24"
"UIDJS01d85e1ee75","VIP","2024-11-22",\N,\N,"2024-12-13","Tier 2","18-24"
"UIDJS01da9206e8a","VIP","2024-07-16","2024-08-16","Free",\N,"Tier 1","25-34"
"UIDJS01db1f4037e","Premium","2024-11-13",\N,\N,\N,"Tier 2","18-24"
"UIDJS01ded5606f1","Premium","2024-10-27",\N,\N,\N,"Tier 1","25-34"
"UIDJS01e30b03a4a","Free","2024-04-24","2024-06-24","Premium",\N,"Tier 2","45+"
"UIDJS01e5341fba1","Free","2024-09-24",\N,\N,\N,"Tier 2","25-34"
"UIDJS01e6a9bef13","Free","2024-01-27",\N,\N,\N,"Tier 2","18-24"
"UIDJS01e94e515c9","Premium","2024-01-02",\N,\N,\N,"Tier 1","45+"
"UIDJS01e9a1f3e3f","Premium","2024-04-03",\N,\N,\N,"Tier 1","18-24"
"UIDJS01eb7dda50c","VIP","2024-02-20",\N,\N,\N,"Tier 2","25-34"
"UIDJS01ebcba734a","VIP","2024-10-03","2024-11-03","Premium",\N,"Tier 1","35-44"
"UIDJS01ebe5e2cd1","VIP","2024-02-04",\N,\N,"2024-09-27","Tier 2","25-34"
"UIDJS01ec62cc676","VIP","2024-02-08",\N,\N,"2024-05-12","Tier 1","25-34"
"UIDJS01ed6ef1130","Premium","2024-09-22",\N,\N,\N,"Tier 1","18-24"
"UIDJS01ef050b720","Premium","2024-05-19",\N,\N,\N,"Tier 1","25-34"
"UIDJS01f8a5fa965","Premium","2024-05-02",\N,\N,"2024-11-04","Tier 1","45+"
"UIDJS01f8c2c347d","Premium","2024-01-30",\N,\N,\N,"Tier 1","35-44"
"UIDJS01f95d23247","Free","2024-09-22",\N,\N,\N,"Tier 1","35-44"
"UIDJS01fb061db07","Free","2024-01-12",\N,\N,\N,"Tier 3","25-34"
"UIDJS01fc00087d9","VIP","2024-05-31",\N,\N,\N,"Tier 2","45+"
"UIDJS01fd32a40cd","Free","2024-03-25",\N,\N,\N,"Tier 2","25-34"
"UIDJS01ff1f93fb6","VIP","2024-09-15",\N,\N,\N,"Tier 2","35-44"
"UIDJS01ffc9d2983","VIP","2024-05-11",\N,\N,\N,"Tier 2","25-34"
"UIDJS01ffeb9065a","Premium","2024-05-18",\N,\N,\N,"Tier 1","35-44"
"UIDJS0200b460d09","VIP","2024-07-22",\N,\N,\N,"Tier 1","18-24"
"UIDJS0201242ef33","Free","2024-06-21",\N,\N,\N,"Tier 3","35-44"
"UIDJS020167c2e3e","VIP","2024-05-21",\N,\N,\N,"Tier 3","35-44"
"UIDJS0201b96c6d1","VIP","2024-04-12",\N,\N,"2024-12-05","Tier 3","18-24"
"UIDJS02055c9f478","VIP","2024-06-08",\N,\N,\N,"Tier 2","45+"
"UIDJS020859e80fd","Free","2024-07-16",\N,\N,\N,"Tier 1","35-44"
"UIDJS02087430c0d","VIP","2024-09-12",\N,\N,\N,"Tier 2","45+"
"UIDJS0209d65ff90","VIP","2024-06-21","2024-08-21","Free",\N,"Tier 1","25-34"
"UIDJS020a7aa4576","Free","2024-02-17",\N,\N,"2024-09-15","Tier 2","25-34"
"UIDJS020ba7c51af","VIP","2024-02-16",\N,\N,\N,"Tier 3","35-44"
"UIDJS020d0439a94","Free","2024-10-16",\N,\N,\N,"Tier 1","25-34"
"UIDJS020e8f42819","Premium","2024-05-19",\N,\N,\N,"Tier 3","35-44"
"UIDJS020fcde34ce","Free","2024-07-12",\N,\N,\N,"Tier 2","18-24"
"UIDJS021556fa723","Free","2024-01-15","2024-02-15","VIP",\N,"Tier 2","25-34"
"UIDJS021b62b9677","Premium","2024-09-22",\N,\N,\N,"Tier 1","18-24"
"UIDJS021bdd9f6c7","VIP","2024-09-24",\N,\N,\N,"Tier 2","18-24"
"UIDJS021c083fb8b","Premium","2024-04-23",\N,\N,\N,"Tier 1","35-44"
"UIDJS021c64d1875","Free","2024-06-04",\N,\N,"2024-07-30","Tier 1","18-24"
"UIDJS021d91a486b","Free","2024-08-27",\N,\N,"2024-10-25","Tier 1","18-24"
"UIDJS02215434916","VIP","2024-07-14",\N,\N,\N,"Tier 1","35-44"
"UIDJS02225a936bf","VIP","2024-03-23","2024-04-23","Premium",\N,"Tier 1","35-44"
"UIDJS02241865969","Free","2024-04-12",\N,\N,\N,"Tier 2","35-44"
"UIDJS02254d4c323","Premium","2024-03-26",\N,\N,\N,"Tier 1","18-24"
"UIDJS02258edd65c","Free","2024-05-13",\N,\N,\N,"Tier 1","18-24"
"UIDJS0227c796326","Free","2024-02-22",\N,\N,\N,"Tier 2","25-34"
"UIDJS02285d45589","VIP","2024-10-30","2024-11-30","Premium",\N,"Tier 2","35-44"
"UIDJS0228df69889","Premium","2024-10-15",\N,\N,\N,"Tier 1","35-44"
"UIDJS022ab423b15","VIP","2024-04-01",\N,\N,\N,"Tier 2","25-34"
"UIDJS022bc3bc74c","Free","2024-02-23",\N,\N,"2024-07-30","Tier 1","25-34"
"UIDJS0231bacb082","VIP","2024-01-06","2024-04-06","Premium",\N,"Tier 1","45+"
"UIDJS023207b75e8","Premium","2024-09-28",\N,\N,\N,"Tier 1","45+"
"UIDJS02323702370","Premium","2024-05-06",\N,\N,\N,"Tier 2","25-34"
"UIDJS02356564d43","Premium","2024-07-24",\N,\N,\N,"Tier 2","35-44"
"UIDJS0235914d41f","Free","2024-05-21",\N,\N,"2024-07-17","Tier 2","18-24"
"UIDJS023c0b51f4b","VIP","2024-01-26",\N,\N,\N,"Tier 2","25-34"
"UIDJS023cbf29f1a","Free","2024-01-09",\N,\N,\N,"Tier 1","25-34"
"UIDJS0240bb16a2b","VIP","2024-09-20",\N,\N,\N,"Tier 1","18-24"
"UIDJS024494f3f48","Premium","2024-04-28",\N,\N,\N,"Tier 1","25-34"
"UIDJS0245b70aabe","VIP","2024-11-02",\N,\N,\N,"Tier 1","35-44"
"UIDJS024790d74f3","Free","2024-04-29",\N,\N,\N,"Tier 1","25-34"
"UIDJS024816b5e8f","Premium","2024-10-24",\N,\N,\N,"Tier 1","35-44"
"UIDJS024855351c3","Free","2024-02-03",\N,\N,"2024-03-19","Tier 1","25-34"
"UIDJS0248d2c9947","Free","2024-04-26",\N,\N,\N,"Tier 1","25-34"
"UIDJS024a9390db6","VIP","2024-11-22","2024-12-22","Premium",\N,"Tier 2","35-44"
"UIDJS024af45df4c","Premium","2024-02-15",\N,\N,\N,"Tier 1","25-34"
"UIDJS024ceb2a6c6","Premium","2024-01-23",\N,\N,\N,"Tier 1","25-34"
"UIDJS024e191e81c","VIP","2024-05-07",\N,\N,"2024-06-07","Tier 2","25-34"
"UIDJS024f6ba2e18","Free","2024-09-16",\N,\N,"2024-12-10","Tier 2","25-34"
"UIDJS024ff8a43a3","Free","2024-07-20",\N,\N,"2024-10-08","Tier 2","35-44"
"UIDJS025015a673c","VIP","2024-10-31",\N,\N,\N,"Tier 1","25-34"
"UIDJS025055d4b39","VIP","2024-11-08","2024-12-08","Free",\N,"Tier 1","35-44"
"UIDJS02506d87be0","Free","2024-09-19",\N,\N,\N,"Tier 2","18-24"
"UIDJS0251b70d1a9","VIP","2024-08-01","2024-10-01","Premium",\N,"Tier 1","18-24"
"UIDJS02525778526","Free","2024-10-05",\N,\N,\N,"Tier 3","25-34"
"UIDJS0252f30c658","Premium","2024-01-02",\N,\N,\N,"Tier 1","25-34"
"UIDJS0253c217ed5","Premium","2024-09-23","2024-12-23","Free",\N,"Tier 2","45+"
"UIDJS0256c2d62cb","Free","2024-10-07",\N,\N,\N,"Tier 2","25-34"
"UIDJS0256e8bd7a8","Free","2024-07-03",\N,\N,\N,"Tier 3","18-24"
"UIDJS0257f6264e5","Free","2024-11-06",\N,\N,\N,"Tier 1","35-44"
"UIDJS025805126ee","Free","2024-11-18",\N,\N,"2024-12-09","Tier 1","25-34"
"UIDJS025a5243e86","Free","2024-10-25",\N,\N,\N,"Tier 1","35-44"
"UIDJS025aef08c93","VIP","2024-06-18",\N,\N,\N,"Tier 2","45+"
"UIDJS025b95b8d25","Free","2024-01-09",\N,\N,"2024-04-18","Tier 2","25-34"
"UIDJS02614334af9","Premium","2024-06-09",\N,\N,\N,"Tier 1","25-34"
"UIDJS02652c16371","VIP","2024-05-03",\N,\N,\N,"Tier 1","35-44"
"UIDJS0266662d57f","Premium","2024-06-30",\N,\N,\N,"Tier 1","45+"
"UIDJS0267a936785","VIP","2024-02-02",\N,\N,\N,"Tier 1","25-34"
"UIDJS0267c206d15","VIP","2024-01-25","2024-02-25","Premium",\N,"Tier 1","45+"
"UIDJS026a9c71446","Premium","2024-08-22",\N,\N,"2024-09-24","Tier 2","25-34"
"UIDJS026daa05893","Premium","2024-04-19",\N,\N,\N,"Tier 2","35-44"
"UIDJS026e6ddb539","VIP","2024-08-08","2024-09-08","Premium",\N,"Tier 1","25-34"
"UIDJS026e87047a9","Free","2024-02-01",\N,\N,\N,"Tier 1","25-34"
"UIDJS026f3cfa036","Premium","2024-11-02",\N,\N,\N,"Tier 1","25-34"
"UIDJS02732415e76","Free","2024-03-30",\N,\N,\N,"Tier 1","25-34"
"UIDJS0273326a6e3","VIP","2024-03-29",\N,\N,\N,"Tier 2","18-24"
"UIDJS0273bc907b3","VIP","2024-02-07",\N,\N,"2024-07-16","Tier 2","25-34"
"UIDJS02747e537cf","VIP","2024-05-13",\N,\N,\N,"Tier 2","25-34"
"UIDJS027494293b1","VIP","2024-02-11",\N,\N,\N,"Tier 1","35-44"
"UIDJS027658aa8d5","Free","2024-01-17",\N,\N,\N,"Tier 2","18-24"
"UIDJS0277847b0fe","Free","2024-07-13",\N,\N,"2024-11-13","Tier 2","18-24"
"UIDJS027bf4530a5","Free","2024-09-07",\N,\N,\N,"Tier 2","25-34"
"UIDJS027c53d128c","Premium","2024-03-04",\N,\N,\N,"Tier 1","25-34"
"UIDJS027f6f72cc2","Premium","2024-08-13",\N,\N,\N,"Tier 3","25-34"
"UIDJS027fe9fbb5a","Premium","2024-07-19",\N,\N,\N,"Tier 1","25-34"
"UIDJS0280eef6f05","VIP","2024-01-27",\N,\N,\N,"Tier 2","18-24"
"UIDJS0281a00be4b","VIP","2024-03-05",\N,\N,"2024-08-05","Tier 1","18-24"
"UIDJS0281b13390e","VIP","2024-08-18",\N,\N,"2024-09-30","Tier 1","18-24"
"UIDJS02828b6eb16","VIP","2024-04-28",\N,\N,\N,"Tier 3","18-24"
"UIDJS028766e322a","VIP","2024-10-01","2024-11-01","Premium",\N,"Tier 1","45+"
"UIDJS028a809968b","VIP","2024-04-17","2024-06-17","Premium",\N,"Tier 1","25-34"
"UIDJS028b8f3a4b1","VIP","2024-05-05",\N,\N,\N,"Tier 2","35-44"
"UIDJS028b9c4ba7a","Premium","2024-09-24",\N,\N,\N,"Tier 2","35-44"
"UIDJS028c74247d3","Free","2024-07-12",\N,\N,\N,"Tier 2","25-34"
"UIDJS028d002334f","VIP","2024-09-17",\N,\N,\N,"Tier 1","35-44"
"UIDJS028decbb0c8","VIP","2024-05-11",\N,\N,"2024-06-29","Tier 1","25-34"
"UIDJS028f694e137","Premium","2024-09-11",\N,\N,\N,"Tier 1","35-44"
"UIDJS028ffbe89bd","Premium","2024-03-06",\N,\N,\N,"Tier 1","35-44"
"UIDJS02928b55095","Premium","2024-03-22",\N,\N,\N,"Tier 1","25-34"
"UIDJS0293f96106a","Free","2024-05-22","2024-07-22","Premium",\N,"Tier 1","25-34"
"UIDJS029825cb828","VIP","2024-03-31",\N,\N,\N,"Tier 1","25-34"
"UIDJS02983972b4b","Premium","2024-02-23",\N,\N,\N,"Tier 1","35-44"
"UIDJS029974fb532","VIP","2024-09-15",\N,\N,"2024-11-12","Tier 3","25-34"
"UIDJS029b047538f","Premium","2024-03-28",\N,\N,\N,"Tier 1","25-34"
"UIDJS029c28adef6","Premium","2024-03-03",\N,\N,\N,"Tier 2","35-44"
"UIDJS029d85e6d4a","VIP","2024-11-12",\N,\N,\N,"Tier 2","35-44"
"UIDJS029eb13af7f","Premium","2024-09-15",\N,\N,\N,"Tier 1","35-44"
"UIDJS029fd73fe5a","Free","2024-11-27",\N,\N,"2024-12-19","Tier 3","45+"
"UIDJS02a1dc7e5d8","Free","2024-06-07",\N,\N,\N,"Tier 2","35-44"
"UIDJS02a466f4b00","Free","2024-05-26",\N,\N,"2024-12-23","Tier 3","25-34"
"UIDJS02a77486a83","VIP","2024-08-19",\N,\N,\N,"Tier 2","25-34"
"UIDJS02a8165ace4","Premium","2024-03-17",\N,\N,\N,"Tier 2","25-34"
"UIDJS02a8d95afd2","Free","2024-08-26",\N,\N,\N,"Tier 1","25-34"
"UIDJS02a9b3b60de","Free","2024-03-09",\N,\N,\N,"Tier 3","35-44"
"UIDJS02aa36dea52","Free","2024-06-17",\N,\N,"2024-07-29","Tier 1","25-34"
"UIDJS02ae8ab2367","VIP","2024-08-01",\N,\N,"2024-09-29","Tier 2","45+"
"UIDJS02af8f733c0","VIP","2024-10-02",\N,\N,\N,"Tier 1","35-44"
"UIDJS02b12452a3c","Premium","2024-01-15",\N,\N,\N,"Tier 2","35-44"
"UIDJS02b2ff31303","Premium","2024-04-13",\N,\N,\N,"Tier 2","45+"
"UIDJS02b5d33e37a","VIP","2024-06-26",\N,\N,\N,"Tier 2","25-34"
"UIDJS02b8351e334","VIP","2024-11-25",\N,\N,\N,"Tier 2","35-44"
"UIDJS02bfc4f6680","VIP","2024-11-04",\N,\N,\N,"Tier 1","18-24"
"UIDJS02c0a4f50ae","Premium","2024-04-09",\N,\N,\N,"Tier 1","25-34"
"UIDJS02c20c51bc5","Premium","2024-11-25",\N,\N,\N,"Tier 1","45+"
"UIDJS02c32a46026","Premium","2024-01-14",\N,\N,\N,"Tier 1","35-44"
"UIDJS02c56097068","VIP","2024-08-07",\N,\N,\N,"Tier 1","25-34"
"UIDJS02c6bb0dc93","Free","2024-11-19",\N,\N,"2024-12-15","Tier 3","25-34"
"UIDJS02c701ed6d4","Free","2024-07-29","2024-09-29","Premium",\N,"Tier 2","25-34"
"UIDJS02c85b8371e","VIP","2024-11-14",\N,\N,\N,"Tier 2","25-34"
"UIDJS02c9cf42ebe","Premium","2024-07-12",\N,\N,\N,"Tier 2","18-24"
"UIDJS02ca4ea087e","VIP","2024-04-29","2024-06-29","Premium",\N,"Tier 1","35-44"
"UIDJS02cc35e2b7a","Free","2024-10-14",\N,\N,"2024-11-11","Tier 2","18-24"
"UIDJS02ce966cfe7","VIP","2024-04-12","2024-08-12","Premium",\N,"Tier 1","25-34"
"UIDJS02d0c31185d","Free","2024-10-16",\N,\N,\N,"Tier 2","25-34"
"UIDJS02d40f83d53","VIP","2024-06-03",\N,\N,\N,"Tier 2","25-34"
"UIDJS02d4f095c47","VIP","2024-01-13",\N,\N,\N,"Tier 2","35-44"
"UIDJS02d64ba077c","VIP","2024-05-09",\N,\N,\N,"Tier 2","25-34"
"UIDJS02d68979dab","Premium","2024-02-11",\N,\N,\N,"Tier 1","25-34"
"UIDJS02d68d3a042","Premium","2024-08-04",\N,\N,\N,"Tier 1","25-34"
"UIDJS02d6b4f3151","Free","2024-05-16",\N,\N,\N,"Tier 1","18-24"
"UIDJS02d9e391ffa","VIP","2024-08-05","2024-09-05","Free",\N,"Tier 2","25-34"
"UIDJS02da9198f67","Free","2024-07-22",\N,\N,\N,"Tier 3","35-44"
"UIDJS02db82b2650","Premium","2024-05-11",\N,\N,\N,"Tier 1","45+"
"UIDJS02deb4dc01b","Premium","2024-10-13",\N,\N,\N,"Tier 2","45+"
"UIDJS02e2c1a0bcb","Free","2024-06-15",\N,\N,\N,"Tier 1","25-34"
"UIDJS02e58f406ec","Premium","2024-07-25",\N,\N,\N,"Tier 1","35-44"
"UIDJS02e5fa15359","Premium","2024-04-18",\N,\N,\N,"Tier 1","18-24"
"UIDJS02e60bb2734","Premium","2024-05-14",\N,\N,\N,"Tier 1","25-34"
"UIDJS02e809a822e","VIP","2024-04-16",\N,\N,\N,"Tier 2","35-44"
"UIDJS02e87a290f8","Premium","2024-04-22",\N,\N,\N,"Tier 1","35-44"
"UIDJS02ec9ece56d","Free","2024-05-16",\N,\N,\N,"Tier 3","45+"
"UIDJS02ecfe923b3","VIP","2024-04-22",\N,\N,\N,"Tier 2","25-34"
"UIDJS02ee1b31eb0","Premium","2024-11-20",\N,\N,\N,"Tier 1","35-44"
"UIDJS02ee2895262","VIP","2024-08-06","2024-10-06","Premium",\N,"Tier 2","35-44"
"UIDJS02f01d2bb94","VIP","2024-07-18",\N,\N,"2024-10-07","Tier 3","25-34"
"UIDJS02f0e10aa74","Premium","2024-01-22",\N,\N,\N,"Tier 1","45+"
"UIDJS02f12f573e3","Free","2024-01-11","2024-03-11","VIP",\N,"Tier 1","35-44"
"UIDJS02f21cbe9c7","Premium","2024-06-25",\N,\N,"2024-12-03","Tier 1","25-34"
"UIDJS02f7908dbda","Free","2024-06-23","2024-07-23","Premium",\N,"Tier 3","35-44"
"UIDJS02f815bcc69","VIP","2024-10-27","2024-11-27","Premium",\N,"Tier 3","25-34"
"UIDJS02f81912bc3","VIP","2024-02-25",\N,\N,\N,"Tier 3","25-34"
"UIDJS02f8355c639","VIP","2024-05-18",\N,\N,\N,"Tier 1","35-44"
"UIDJS02f97d40204","VIP","2024-06-08",\N,\N,\N,"Tier 2","25-34"
"UIDJS02fa556f21c","Free","2024-08-31",\N,\N,"2024-12-12","Tier 1","25-34"
"UIDJS02fba13b3f8","VIP","2024-06-06",\N,\N,\N,"Tier 3","18-24"
"UIDJS02fbd5c1213","Premium","2024-08-16",\N,\N,\N,"Tier 2","25-34"
"UIDJS02ff72e5b60","VIP","2024-11-28",\N,\N,\N,"Tier 2","35-44"
"UIDJS02ffdf95823","Premium","2024-09-20",\N,\N,\N,"Tier 1","25-34"
"UIDJS030286598a5","Premium","2024-07-18",\N,\N,\N,"Tier 1","25-34"
"UIDJS0302fe01907","Premium","2024-07-27",\N,\N,\N,"Tier 1","35-44"
"UIDJS03036fbb5b2","VIP","2024-08-11","2024-11-11","Free",\N,"Tier 3","18-24"
"UIDJS0305a809eee","VIP","2024-08-16","2024-12-16","Free",\N,"Tier 2","25-34"
"UIDJS0306a04e3ba","Free","2024-07-22",\N,\N,\N,"Tier 3","25-34"
"UIDJS030767d1ae3","Free","2024-10-04",\N,\N,"2024-10-31","Tier 3","25-34"
"UIDJS030a399ba45","Free","2024-06-16",\N,\N,\N,"Tier 2","45+"
"UIDJS030b2d09b66","Premium","2024-05-01",\N,\N,\N,"Tier 2","25-34"
"UIDJS030b4a3d308","VIP","2024-07-01",\N,\N,\N,"Tier 1","35-44"
"UIDJS030e9a95b98","VIP","2024-02-20",\N,\N,\N,"Tier 1","25-34"
"UIDJS03118679e44","Free","2024-09-08",\N,\N,\N,"Tier 3","35-44"
"UIDJS0311da3c511","VIP","2024-02-25","2024-04-25","Premium",\N,"Tier 2","35-44"
"UIDJS03127be6c14","Premium","2024-09-27",\N,\N,\N,"Tier 1","25-34"
"UIDJS03132a51bcf","Premium","2024-03-27",\N,\N,"2024-05-24","Tier 1","25-34"
"UIDJS0315720143c","Premium","2024-11-09",\N,\N,\N,"Tier 1","18-24"
"UIDJS0316524b484","Free","2024-09-08",\N,\N,\N,"Tier 2","18-24"
"UIDJS0317759068d","Premium","2024-06-30",\N,\N,\N,"Tier 1","35-44"
"UIDJS031815631e4","Free","2024-01-20",\N,\N,\N,"Tier 2","25-34"
"UIDJS031badc9c3e","Premium","2024-01-01",\N,\N,\N,"Tier 1","25-34"
"UIDJS031bb9cc0e2","Premium","2024-05-25",\N,\N,\N,"Tier 1","25-34"
"UIDJS031cafaa2d8","Premium","2024-07-10",\N,\N,\N,"Tier 1","45+"
"UIDJS031cd44cbbf","VIP","2024-01-29",\N,\N,\N,"Tier 1","25-34"
"UIDJS031cfcd0dde","Premium","2024-06-07",\N,\N,\N,"Tier 2","25-34"
"UIDJS031e2a7750c","VIP","2024-04-06","2024-06-06","Premium",\N,"Tier 1","25-34"
"UIDJS031e3b0f79f","VIP","2024-10-06",\N,\N,\N,"Tier 3","18-24"
"UIDJS032317094d8","Free","2024-04-20",\N,\N,\N,"Tier 1","18-24"
"UIDJS03272c3a7ed","VIP","2024-05-07","2024-06-07","Premium",\N,"Tier 2","25-34"
"UIDJS0328b88688b","VIP","2024-02-26",\N,\N,\N,"Tier 3","25-34"
"UIDJS032d8fc3c65","Premium","2024-02-03",\N,\N,\N,"Tier 1","35-44"
"UIDJS032e3742957","Free","2024-07-30",\N,\N,"2024-09-25","Tier 1","18-24"
"UIDJS03305afc08d","VIP","2024-01-30",\N,\N,"2024-05-30","Tier 1","35-44"
"UIDJS03320f56f9f","VIP","2024-08-30","2024-12-30","Free",\N,"Tier 3","25-34"
"UIDJS033234ea4d1","Premium","2024-11-30",\N,\N,\N,"Tier 1","25-34"
"UIDJS0332e6cf427","Premium","2024-06-25",\N,\N,\N,"Tier 1","25-34"
"UIDJS03344f4b28f","Premium","2024-06-06",\N,\N,\N,"Tier 1","18-24"
"UIDJS0335e46b8c2","VIP","2024-03-22","2024-12-22","Free",\N,"Tier 1","25-34"
"UIDJS0339764d62f","Free","2024-03-01","2024-04-01","VIP",\N,"Tier 1","35-44"
"UIDJS033bbbd319b","VIP","2024-10-19",\N,\N,\N,"Tier 1","35-44"
"UIDJS033c6532949","Premium","2024-02-05",\N,\N,\N,"Tier 1","45+"
"UIDJS033ce9d4e08","Free","2024-08-03",\N,\N,\N,"Tier 1","25-34"
"UIDJS033d44ae99a","VIP","2024-04-24","2024-05-24","Free",\N,"Tier 2","25-34"
"UIDJS033e087017b","VIP","2024-02-04","2024-03-04","Premium",\N,"Tier 2","45+"
"UIDJS033e900ba4e","Free","2024-10-15",\N,\N,\N,"Tier 2","25-34"
"UIDJS033f4d7fc22","Premium","2024-06-29",\N,\N,\N,"Tier 1","35-44"
"UIDJS03408c54343","Free","2024-11-29",\N,\N,\N,"Tier 2","25-34"
"UIDJS03410a55244","Premium","2024-08-20",\N,\N,\N,"Tier 2","25-34"
"UIDJS03418ec7394","Premium","2024-03-02",\N,\N,\N,"Tier 2","45+"
"UIDJS034334132bc","VIP","2024-05-15","2024-06-15","Free",\N,"Tier 2","35-44"
"UIDJS0344189aa1d","VIP","2024-10-30",\N,\N,\N,"Tier 1","45+"
"UIDJS0344f2157a9","Premium","2024-10-28",\N,\N,\N,"Tier 2","25-34"
"UIDJS0345a333b1c","VIP","2024-02-21","2024-05-21","Free",\N,"Tier 1","18-24"
"UIDJS03461d837a6","Free","2024-08-18",\N,\N,\N,"Tier 1","35-44"
"UIDJS034628e915f","VIP","2024-03-02","2024-06-02","Free",\N,"Tier 1","25-34"
"UIDJS03484f1fec9","VIP","2024-09-18",\N,\N,\N,"Tier 2","35-44"
"UIDJS034a5ee607f","Premium","2024-10-19",\N,\N,\N,"Tier 1","18-24"
"UIDJS035065071aa","Free","2024-07-26","2024-09-26","VIP",\N,"Tier 1","35-44"
"UIDJS0352a1d1959","Premium","2024-04-09",\N,\N,\N,"Tier 1","25-34"
"UIDJS0353d18aa83","Premium","2024-06-15",\N,\N,\N,"Tier 1","35-44"
"UIDJS03545751cc4","VIP","2024-01-24","2024-06-24","Free",\N,"Tier 1","45+"
"UIDJS0354cc25d00","Premium","2024-08-30",\N,\N,\N,"Tier 2","35-44"
"UIDJS03587c3b0d0","VIP","2024-03-18",\N,\N,\N,"Tier 1","25-34"
"UIDJS035b8800974","VIP","2024-07-08",\N,\N,\N,"Tier 1","25-34"
"UIDJS035bb754db3","Premium","2024-11-28",\N,\N,"2024-12-22","Tier 1","25-34"
"UIDJS035bcfcecf8","VIP","2024-03-01","2024-08-01","Free",\N,"Tier 1","25-34"
"UIDJS035d7138811","VIP","2024-08-10","2024-10-10","Premium",\N,"Tier 3","35-44"
"UIDJS035e2236e7c","VIP","2024-01-02",\N,\N,\N,"Tier 2","35-44"
"UIDJS03603fb6df8","VIP","2024-10-10",\N,\N,\N,"Tier 2","35-44"
